sales_date,order_id,customer_name,product_name,category,price,quantity,discount,total,shipping_fee,total_sales,status,shipping_address,city,customer_name_clean,status_clean,shipping_address_clean,city_clean,category_clean
2025-08-02,ORD05970,Customer_1988,Apron Masak Premium,Aksesori Dapur,79000,1,0,79000,50000,129000,completed,Kelurahan 99, Bekasi,Customer_1988,complete,Kelurahan 99,Bekasi,Alat Simpan
2025-08-07,ORD06086,Customer_5903,Apron Masak Premium,Aksesori Dapur,79000,1,0,79000,50000,129000,completed,Kelurahan 20, Bekasi,Customer_5903,complete,Kelurahan 20,Bekasi,Alat Simpan
2025-09-27,ORD07507,Customer_913,Mortar dan Pestle Kayu,Peralatan Masak,79000,1,0,79000,50000,129000,completed,Kelurahan 174, Bekasi,Customer_913,complete,Kelurahan 174,Bekasi,Alat Masak
2025-09-29,ORD07537,Customer_6057,Apron Masak Premium,Aksesori Dapur,79000,1,0,79000,50000,129000,completed,Kelurahan 134, Bekasi,Customer_6057,complete,Kelurahan 134,Bekasi,Alat Simpan
2025-10-07,ORD07786,customer_4566    ,Mortar dan Pestle Kayu,Peralatan Masak,79000,1,0,79000,50000,129000,completed,Kelurahan 138, Bekasi,Customer_4566,complete,Kelurahan 138,Bekasi,Alat Masak
2025-10-11,ORD07876,Customer_2992,Mortar dan Pestle Kayu,Peralatan Masak,79000,1,0,79000,50000,129000,completed,Kelurahan 191, Bekasi,Customer_2992,complete,Kelurahan 191,Bekasi,Alat Masak
2025-10-12,ORD07908,Customer_5219,Apron Masak Premium,Aksesori Dapur,79000,1,0,79000,50000,129000,completed,Kelurahan 132, Bekasi,Customer_5219,complete,Kelurahan 132,Bekasi,Alat Simpan
2025-10-17,ORD08071,Customer_243,Apron Masak Premium,Aksesori Dapur,79000,1,0,79000,50000,129000,cancel,Kelurahan 137, Bekasi,Customer_243,cancel,Kelurahan 137,Bekasi,Alat Simpan
2025-11-17,ORD08844,Customer_5989,Mortar dan Pestle Kayu,Peralatan Masak,79000,1,0,79000,50000,129000,refund,Kelurahan 129, Bekasi,Customer_5989,refund,Kelurahan 129,Bekasi,Alat Masak
2025-12-03,ORD09283,Customer_204,Apron Masak Premium,Aksesori Dapur,79000,1,0,79000,50000,129000,cancel,Kelurahan 146, Bekasi,Customer_204,cancel,Kelurahan 146,Bekasi,Alat Simpan
2025-01-15,ORD00431,Customer_159,Capitan Makanan Stainless,Peralatan Masak,42000,2,0,84000,50000,134000,completed,Kelurahan 105, Bekasi,Customer_159,complete,Kelurahan 105,Bekasi,Alat Masak
2025-02-25,ORD01559,Customer_3904,Capitan Makanan Stainless,Peralatan Masak,42000,2,0,84000,50000,134000,completed,Kelurahan 34, Bekasi,Customer_3904,complete,Kelurahan 34,Bekasi,Alat Masak
2025-03-31,ORD02485,  Customer_3173   ,Capitan Makanan Stainless,Peralatan Masak,42000,2,0,84000,50000,134000,completed,Kelurahan 80, Bekasi,Customer_3173,complete,Kelurahan 80,Bekasi,Alat Masak
2025-04-06,ORD02661,   customer_5234   ,Pengupas Buah,Peralatan Masak,28000,3,0,84000,50000,134000,COMPLETED,Kelurahan 40, Bekasi,Customer_5234,complete,Kelurahan 40,Bekasi,Alat Masak
2025-08-04,ORD06004,Customer_990,Pengupas Buah,Peralatan Masak,28000,3,0,84000,50000,134000,completed,Kelurahan 108, Bekasi,Customer_990,complete,Kelurahan 108,Bekasi,Alat Masak
2025-10-13,ORD07939,  customer_6561   ,Pengupas Buah,Peralatan Masak,28000,3,0,84000,50000,134000,completed,Kelurahan 137, Bekasi,Customer_6561,complete,Kelurahan 137,Bekasi,Alat Masak
2025-11-13,ORD08735,Customer_6286,Capitan Makanan Stainless,Peralatan Masak,42000,2,0,84000,50000,134000,completed,Kelurahan 168, Bekasi,Customer_6286,complete,Kelurahan 168,Bekasi,Alat Masak
2025-01-13,ORD00360,Customer_3608,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 24, Bekasi,Customer_3608,complete,Kelurahan 24,Bekasi,Alat Saji
2025-04-24,ORD03174,Customer_4726,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 168, Bekasi,Customer_4726,complete,Kelurahan 168,Bekasi,Alat Saji
2025-05-08,ORD03533,Customer_2828,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 165, Bekasi,Customer_2828,complete,Kelurahan 165,Bekasi,Alat Saji
2025-07-01,ORD05040,Customer_3117,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 190, Bekasi,Customer_3117,complete,Kelurahan 190,Bekasi,Alat Saji
2025-07-04,ORD05133,Customer_2184,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 117, Bekasi,Customer_2184,complete,Kelurahan 117,Bekasi,Alat Saji
2025-07-06,ORD05200,Customer_103,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,refund,Kelurahan  137, Bekasi,Customer_103,refund,Kelurahan 137,Bekasi,Alat Saji
2025-08-19,ORD06442,Customer_1072,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 148, Bekasi,Customer_1072,complete,Kelurahan 148,Bekasi,Alat Saji
2025-12-15,ORD09559,Customer_2850,Nampan Kayu,Peralatan Saji,85000,1,0,85000,50000,135000,completed,Kelurahan 3, Bekasi,Customer_2850,complete,Kelurahan 3,Bekasi,Alat Saji
2025-01-11,ORD00312,Customer_4181,Penggiling Bumbu Manual,Peralatan Masak,89000,1,0,89000,50000,139000,completed,Kelurahan 146, Bekasi,Customer_4181,complete,Kelurahan 146,Bekasi,Alat Masak
2025-02-12,ORD01202,Customer_634,Penggiling Bumbu Manual,Peralatan Masak,89000,1,0,89000,50000,139000,completed,Kelurahan 163, Bekasi,Customer_634,complete,Kelurahan 163,Bekasi,Alat Masak
2025-04-22,ORD03116,Customer_5025,Penggiling Bumbu Manual,Peralatan Masak,89000,1,0,89000,50000,139000,completed,   Kelurahan 124, Bekasi   ,Customer_5025,complete,Kelurahan 124,Bekasi,Alat Masak
2025-05-27,ORD04071,Customer_2579,Cetakan Kue Muffin,Bakeware,89000,1,0,89000,50000,139000,completed,Kelurahan 53, Bekasi,Customer_2579,complete,Kelurahan 53,Bekasi,Alat Masak
2025-06-15,ORD04564,Customer_5,Cetakan Kue Muffin,Bakeware ,89000,1,0,89000,50000,139000,completed,Kelurahan 74, Bekasi,Customer_5,complete,Kelurahan 74,Bekasi,Alat Masak
2025-06-15,ORD04566,Customer_5484,Cetakan Kue Muffin,Bakeware,89000,1,0,89000,50000,139000,completed,Kelurahan 167, Bekasi,Customer_5484,complete,Kelurahan 167,Bekasi,Alat Masak
2025-08-07,ORD06107,Customer_2855,Penggiling Bumbu Manual,Peralatan Masak,89000,1,0,89000,50000,139000,completed,Kelurahan 195, Bekasi,Customer_2855,complete,Kelurahan 195,Bekasi,Alat Masak
2025-11-25,ORD09084,Customer_2290,Penggiling Bumbu Manual,Peralatan Masak,89000,1,0,89000,50000,139000,completed,Kelurahan 177, Bekasi,Customer_2290,complete,Kelurahan 177,Bekasi,Alat Masak
2025-01-11,ORD00320,Customer_476,Sarung Tangan Oven,Bakeware,45000,2,0,90000,50000,140000,completed,Kelurahan 129, Bekasi,Customer_476,complete,Kelurahan 129,Bekasi,Alat Masak
2025-01-13,ORD00370,Customer_1897,Sarung Tangan Oven,BAKEWARE,45000,2,0,90000,50000,140000,completed,  Kelurahan 11, Bekasi   ,Customer_1897,complete,Kelurahan 11,Bekasi,Alat Masak
2025-06-05,ORD04283,Customer_348,Talenan Plastik Antibakteri,Alat Potong,45000,2,0,90000,50000,140000,completed,Kelurahan 89, Bekasi,Customer_348,complete,Kelurahan 89,Bekasi,Alat Masak
2025-06-07,ORD04367,Customer_1737,Talenan Plastik Antibakteri,Alat Potong,45000,2,0,90000,50000,140000,completed,Kelurahan 139, Bekasi,Customer_1737,complete,Kelurahan 139,Bekasi,Alat Masak
2025-08-23,ORD06557,CUSTOMER_672,Sarung Tangan Oven,Bakeware,45000,2,0,90000,50000,140000,completed,Kelurahan 96, Bekasi,Customer_672,complete,Kelurahan 96,Bekasi,Alat Masak
2025-09-25,ORD07442,Customer_6188,Sarung Tangan Oven,Bakeware,45000,2,0,90000,50000,140000,completed,Kelurahan 181, Bekasi,Customer_6188,complete,Kelurahan 181,Bekasi,Alat Masak
2025-11-20,ORD08934,Customer_1236,Talenan Plastik Antibakteri,Alat Potong,45000,2,0,90000,50000,140000,completed,Kelurahan 2, Bekasi,Customer_1236,complete,Kelurahan 2,Bekasi,Alat Masak
2025-11-21,ORD08967,Customer_392,Sarung Tangan Oven,Bakeware,45000,2,0,90000,50000,140000,completed,Kelurahan 33, Bekasi,Customer_392,complete,Kelurahan 33,Bekasi,Alat Masak
2025-11-29,ORD09177,Customer_2729,Sarung Tangan Oven,Bakeware,45000,2,0,90000,50000,140000,completed,Kelurahan 52, Bekasi,Customer_2729,complete,Kelurahan 52,Bekasi,Alat Masak
2025-12-13,ORD09502,Customer_109,Talenan Plastik Antibakteri,Alat Potong,45000,2,0,90000,50000,140000,completed,Kelurahan 34, Bekasi,Customer_109,complete,Kelurahan 34,Bekasi,Alat Masak
2025-12-26,ORD09864,Customer_19,Talenan Plastik Antibakteri,Alat Potong,45000,2,0,90000,50000,140000,completed,Kelurahan 4, Bekasi,Customer_19,complete,Kelurahan 4,Bekasi,Alat Masak
2025-01-07,ORD00194,Customer_35,Talenan Kayu Jati,Alat Potong,95000,1,0,95000,50000,145000,completed,Kelurahan 68, Bekasi,Customer_35,complete,Kelurahan 68,Bekasi,Alat Masak
2025-02-08,ORD01076,Customer_3485,Loyang Oven Persegi,Bakeware,95000,1,0,95000,50000,145000,completed,Kelurahan 2, Bekasi,Customer_3485,complete,Kelurahan 2,Bekasi,Alat Masak
2025-02-23,ORD01490,Customer_38,Talenan Kayu Jati,Alat Potong,95000,1,0,95000,50000,145000,cancel,Kelurahan 17, Bekasi,Customer_38,cancel,Kelurahan 17,Bekasi,Alat Masak
2025-03-11,ORD01932,Customer_398,Loyang Oven Persegi,Bakeware,95000,1,0,95000,50000,145000,completed,Kelurahan 145, Bekasi,Customer_398,complete,Kelurahan 145,Bekasi,Alat Masak
2025-03-23,ORD02294,Customer_5,Loyang Oven Persegi,Bakeware,95000,1,0,95000,50000,145000,completed,Kelurahan 193, Bekasi,Customer_5,complete,Kelurahan 193,Bekasi,Alat Masak
2025-04-16,ORD02943,Customer_6540,Loyang Oven Persegi,Bakeware,95000,1,0,95000,50000,145000,completed,Kelurahan 21, Bekasi,Customer_6540,complete,Kelurahan 21,Bekasi,Alat Masak
2025-04-18,ORD02999,Customer_45,Talenan Kayu Jati,Alat Potong,95000,1,0,95000,50000,145000,completed,Kelurahan 80, Bekasi,Customer_45,complete,Kelurahan 80,Bekasi,Alat Masak
2025-09-15,ORD07142,Customer_3617,Loyang Oven Persegi,Bakeware,95000,1,0,95000,50000,145000,completed,Kelurahan 104, Bekasi,Customer_3617,complete,Kelurahan 104,Bekasi,Alat Masak
2025-09-20,ORD07309,Customer_17,Talenan Kayu Jati,alat potong,95000,1,0,95000,50000,145000,completed,Kelurahan 194, Bekasi,Customer_17,complete,Kelurahan 194,Bekasi,Alat Masak
2025-10-22,ORD08211,Customer_4412,Talenan Kayu Jati,Alat Potong,95000,1,0,95000,50000,145000,completed,Kelurahan 121, Bekasi,Customer_4412,complete,Kelurahan 121,Bekasi,Alat Masak
2025-11-15,ORD08812,Customer_3770,Talenan Kayu Jati,Alat Potong,95000,1,0,95000,50000,145000,completed,Kelurahan 4, Bekasi,Customer_3770,complete,Kelurahan 4,Bekasi,Alat Masak
2025-12-06,ORD09346,Customer_4583,Loyang Oven Persegi,Bakeware ,95000,1,0,95000,50000,145000,completed,Kelurahan 59, Bekasi,Customer_4583,complete,Kelurahan 59,Bekasi,Alat Masak
2025-12-23,ORD09788,Customer_149,Talenan Kayu Jati,Alat Potong,95000,1,0,95000,50000,145000,refund,Kelurahan 183, Bekasi,Customer_149,refund,Kelurahan 183,Bekasi,Alat Masak
2025-01-11,ORD00287,Customer_3198,Saringan Minyak,Peralatan Masak,48000,2,0,96000,50000,146000,completed,Kelurahan 180, Bekasi,Customer_3198,complete,Kelurahan 180,Bekasi,Alat Masak
2025-02-25,ORD01561,Customer_796,Saringan Minyak,Peralatan Masak,48000,2,0,96000,50000,146000,cancel,Kelurahan 4, Bekasi,Customer_796,cancel,Kelurahan 4,Bekasi,Alat Masak
2025-03-31,ORD02491,Customer_2683,Saringan Minyak,Peralatan Masak,48000,2,0,96000,50000,146000,completed,Kelurahan 100, Bekasi,Customer_2683,complete,Kelurahan 100,Bekasi,Alat Masak
2025-09-15,ORD07128,Customer_29,Saringan Minyak,Peralatan Masak,48000,2,0,96000,50000,146000,refund,Kelurahan 29, Bekasi,Customer_29,refund,Kelurahan 29,Bekasi,Alat Masak
2025-09-18,ORD07233,Customer_454,Saringan Minyak,Peralatan Masak,48000,2,0,96000,50000,146000,completed,Kelurahan 32, Bekasi,Customer_454,complete,Kelurahan 32,Bekasi,Alat Masak
2025-12-20,ORD09697,Customer_545,Saringan Minyak,Peralatan Masak,48000,2,0,96000,50000,146000,completed,Kelurahan 32, Bekasi,Customer_545,complete,Kelurahan 32,Bekasi,Alat Masak
2025-03-23,ORD02286,Customer_5535,Tempat Tisu Meja,aksesori dapur,49000,2,0,98000,50000,148000,completed,Kelurahan 173, Bekasi,Customer_5535,complete,Kelurahan 173,Bekasi,Alat Simpan
2025-07-30,ORD05858,Customer_4983,Tempat Tisu Meja,aksesori dapur,49000,2,0,98000,50000,148000,completed,Kelurahan 157, Bekasi,Customer_4983,complete,Kelurahan 157,Bekasi,Alat Simpan
2025-09-16,ORD07157,Customer_240,Tempat Tisu Meja,Aksesori Dapur,49000,2,0,98000,50000,148000,completed,Kelurahan 42, Bekasi,Customer_240,complete,Kelurahan 42,Bekasi,Alat Simpan
2025-10-30,ORD08384,Customer_5881,Tempat Tisu Meja,Aksesori Dapur,49000,2,0,98000,50000,148000,completed,Kelurahan 6, Bekasi,Customer_5881,complete,Kelurahan 6,Bekasi,Alat Simpan
2025-12-01,ORD09232,Customer_69,Tempat Tisu Meja,Aksesori Dapur,49000,2,0,98000,50000,148000,refund,Kelurahan 163, Bekasi,Customer_69,refund,Kelurahan 163,Bekasi,Alat Simpan
2025-12-13,ORD09504,Customer_2112,Tempat Tisu Meja,Aksesori Dapur,49000,2,0,98000,50000,148000,completed,Kelurahan 181, Bekasi,Customer_2112,complete,Kelurahan 181,Bekasi,Alat Simpan
2025-01-10,ORD00250,Customer_4096,Keranjang Buah Besi,Penyimpanan,99000,1,0,99000,50000,149000,completed,Kelurahan 17, Bekasi,Customer_4096,complete,Kelurahan 17,Bekasi,Alat Simpan
2025-02-04,ORD00969,Customer_3218,Mug Keramik Set 4 pcs,Peralatan Minum,99000,1,0,99000,50000,149000,completed,Kelurahan 81, Bekasi,Customer_3218,complete,Kelurahan 81,Bekasi,Alat Saji
2025-06-20,ORD04718,Customer_1001,Mug Keramik Set 4 pcs,Peralatan Minum,99000,1,0,99000,50000,149000,completed,Kelurahan 161, Bekasi,Customer_1001,complete,Kelurahan 161,Bekasi,Alat Saji
2025-06-22,ORD04781,Customer_2288,Keranjang Buah Besi,Penyimpanan,99000,1,0,99000,50000,149000,completed,Kelurahan 57, Bekasi,Customer_2288,complete,Kelurahan 57,Bekasi,Alat Simpan
2025-07-04,ORD05129,Customer_1526,Mug Keramik Set 4 pcs,Peralatan Minum,99000,1,0,99000,50000,149000,completed,Kelurahan 6, Bekasi,Customer_1526,complete,Kelurahan 6,Bekasi,Alat Saji
2025-07-28,ORD05802,Customer_2003,Keranjang Buah Besi,Penyimpanan,99000,1,0,99000,50000,149000,completed,Kelurahan 115, Bekasi,Customer_2003,complete,Kelurahan 115,Bekasi,Alat Simpan
2025-07-30,ORD05863,Customer_5105,Keranjang Buah Besi,Penyimpanan,99000,1,0,99000,50000,149000,completed,Kelurahan 1, Bekasi,Customer_5105,complete,Kelurahan 1,Bekasi,Alat Simpan
2025-08-09,ORD06162,Customer_337,Keranjang Buah Besi,Penyimpanan,99000,1,0,99000,50000,149000,completed,Kelurahan 145, Bekasi,Customer_337,complete,Kelurahan 145,Bekasi,Alat Simpan
2025-08-14,ORD06302,Customer_47,Mug Keramik Set 4 pcs,Peralatan Minum,99000,1,0,99000,50000,149000,completed,Kelurahan 114, Bekasi,Customer_47,complete,Kelurahan 114,Bekasi,Alat Saji
2025-12-19,ORD09683,Customer_1337,Keranjang Buah Besi,Penyimpanan,99000,1,0,99000,50000,149000,completed,Kelurahan  43, Bekasi,Customer_1337,complete,Kelurahan 43,Bekasi,Alat Simpan
2025-02-28,ORD01669,   CUSTOMER_2   ,Spatula Silikon,Peralatan Masak,35000,3,0,105000,50000,155000,completed,Kelurahan 60, Bekasi,Customer_2,complete,Kelurahan 60,Bekasi,Alat Masak
2025-06-17,ORD04609,Customer_1759,Spatula Silikon,Peralatan Masak,35000,3,0,105000,50000,155000,completed,Kelurahan 169, Bekasi,Customer_1759,complete,Kelurahan 169,Bekasi,Alat Masak
2025-07-31,ORD05909,Customer_1,Spatula Silikon,Peralatan Masak,35000,3,0,105000,50000,155000,completed,Kelurahan 73, Bekasi,Customer_1,complete,Kelurahan 73,Bekasi,Alat Masak
2025-08-02,ORD05966,Customer_18,Saringan Teh Stainless,Peralatan Minum,35000,3,0,105000,50000,155000,completed,Kelurahan 41, Bekasi,Customer_18,complete,Kelurahan 41,Bekasi,Alat Saji
2025-08-27,ORD06676,Customer_4645,Spatula Silikon,Peralatan Masak,35000,3,0,105000,50000,155000,completed,Kelurahan 200, Bekasi,Customer_4645,complete,Kelurahan 200,Bekasi,Alat Masak
2025-08-29,ORD06738,Customer_1830,Spatula Silikon,Peralatan Masak,35000,3,0,105000,50000,155000,completed,Kelurahan 189, Bekasi,Customer_1830,complete,Kelurahan 189,Bekasi,Alat Masak
2025-09-22,ORD07362,Customer_3075,Saringan Teh Stainless,Peralatan Minum,35000,3,0,105000,50000,155000,completed,Kelurahan 119, Bekasi,Customer_3075,complete,Kelurahan 119,Bekasi,Alat Saji
2025-10-29,ORD08373,CUSTOMER_2587   ,Saringan Teh Stainless,Peralatan Minum,35000,3,0,105000,50000,155000,completed,Kelurahan 135, Bekasi,Customer_2587,complete,Kelurahan 135,Bekasi,Alat Saji
2025-02-02,ORD00900,Customer_509,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,105300,50000,155300,completed,Kelurahan 52, Bekasi,Customer_509,complete,Kelurahan 52,Bekasi,Alat Masak
2025-03-03,ORD01717,Customer_5963,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,105300,50000,155300,completed,Kelurahan 194, Bekasi,Customer_5963,complete,Kelurahan 194,Bekasi,Alat Masak
2025-07-07,ORD05221,Customer_3488,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,105300,50000,155300,completed,Kelurahan 38, Bekasi,Customer_3488,complete,Kelurahan 38,Bekasi,Alat Masak
2025-12-15,ORD09579,Customer_8,Dispenser Sabun Cuci Piring,Aksesori Dapur,55000,2,0,110000,50000,160000,refund,Kelurahan 67, Bekasi,Customer_8,refund,Kelurahan 67,Bekasi,Alat Simpan
2025-01-27,ORD00743,Customer_4062,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 92, Bekasi,Customer_4062,complete,Kelurahan 92,Bekasi,Alat Masak
2025-03-01,ORD01678,Customer_6284,Sendok Sayur Stainless,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 29, Bekasi,Customer_6284,complete,Kelurahan 29,Bekasi,Alat Masak
2025-04-07,ORD02681,Customer_902,Sendok Sayur Stainless,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 44, Bekasi,Customer_902,complete,Kelurahan 44,Bekasi,Alat Masak
2025-04-12,ORD02804,Customer_48,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 192, Bekasi,Customer_48,complete,Kelurahan 192,Bekasi,Alat Masak
2025-05-02,ORD03389,Customer_186,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 24, Bekasi,Customer_186,complete,Kelurahan 24,Bekasi,Alat Masak
2025-05-09,ORD03578,Customer_1013,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 10, Bekasi,Customer_1013,complete,Kelurahan 10,Bekasi,Alat Masak
2025-05-30,ORD04142,Customer_252,Sendok Sayur Stainless,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 135, Bekasi,Customer_252,complete,Kelurahan 135,Bekasi,Alat Masak
2025-07-08,ORD05256,Customer_3238,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 5, Bekasi,Customer_3238,complete,Kelurahan 5,Bekasi,Alat Masak
2025-08-20,ORD06452,Customer_58,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,COMPLETED,Kelurahan 17, Bekasi,Customer_58,complete,Kelurahan 17,Bekasi,Alat Masak
2025-09-04,ORD06885,Customer_235,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 122, Bekasi,Customer_235,complete,Kelurahan 122,Bekasi,Alat Masak
2025-11-14,ORD08778,Customer_2518,Sendok Sayur Stainless,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 92, Bekasi,Customer_2518,complete,Kelurahan 92,Bekasi,Alat Masak
2025-12-31,ORD09999,Customer_3531,Sutil Kayu Set 3 pcs,Peralatan Masak,39000,3,0,117000,50000,167000,completed,Kelurahan 32, Bekasi,Customer_3531,complete,Kelurahan 32,Bekasi,Alat Masak
2025-02-03,ORD00936,Customer_198,Gunting Dapur Multifungsi,Alat Potong,59000,2,0,118000,50000,168000,completed,  kelurahan 95, bekasi   ,Customer_198,complete,Kelurahan 95,Bekasi,Alat Masak
2025-02-03,ORD00940,Customer_2709,Gunting Dapur Multifungsi,Alat Potong,59000,2,0,118000,50000,168000,completed,Kelurahan 40, Bekasi,Customer_2709,complete,Kelurahan 40,Bekasi,Alat Masak
2025-02-07,ORD01066,Customer_509,Gunting Dapur Multifungsi,Alat Potong,59000,2,0,118000,50000,168000,completed,Kelurahan 154, Bekasi,Customer_509,complete,Kelurahan 154,Bekasi,Alat Masak
2025-07-15,ORD05478,Customer_2062,Gunting Dapur Multifungsi,Alat Potong,59000,2,0,118000,50000,168000,cancel,Kelurahan 80, Bekasi,Customer_2062,cancel,Kelurahan 80,Bekasi,Alat Masak
2025-08-02,ORD05949,Customer_4418,Gunting Dapur Multifungsi,Alat Potong,59000,2,0,118000,50000,168000,completed,Kelurahan 62, Bekasi,Customer_4418,complete,Kelurahan 62,Bekasi,Alat Masak
2025-04-03,ORD02588,Customer_9,Rak Bumbu Putar,Penyimpanan,119000,1,0,119000,50000,169000,completed,Kelurahan 81, Bekasi,Customer_9,complete,Kelurahan 81,Bekasi,Alat Simpan
2025-05-12,ORD03666,Customer_3,Rak Bumbu Putar,Penyimpanan,119000,1,0,119000,50000,169000,completed,Kelurahan 185, Bekasi,Customer_3,complete,Kelurahan 185,Bekasi,Alat Simpan
2025-07-08,ORD05254,Customer_4001,Rak Bumbu Putar,Penyimpanan,119000,1,0,119000,50000,169000,completed,Kelurahan 112, Bekasi,Customer_4001,complete,Kelurahan 112,Bekasi,Alat Simpan
2025-11-19,ORD08888,Customer_1500,Rak Bumbu Putar,Penyimpanan,119000,1,0,119000,50000,169000,completed,Kelurahan 182, Bekasi,Customer_1500,complete,Kelurahan 182,Bekasi,Alat Simpan
2025-02-02,ORD00924,Customer_3980,Kotak Makan Bento,Penyimpanan,69000,2,0,124200,50000,174200,completed,Kelurahan 9, Bekasi,Customer_3980,complete,Kelurahan 9,Bekasi,Alat Simpan
2025-04-21,ORD03084,Customer_542,Timbangan Digital Dapur,Aksesori Dapur,125000,1,0,125000,50000,175000,completed,Kelurahan 125, Bekasi,Customer_542,complete,Kelurahan 125,Bekasi,Alat Simpan
2025-05-18,ORD03832,Customer_2736,Timbangan Digital Dapur,Aksesori Dapur,125000,1,0,125000,50000,175000,completed,Kelurahan 97, Bekasi,Customer_2736,complete,Kelurahan 97,Bekasi,Alat Simpan
2025-07-03,ORD05096,Customer_6444,Timbangan Digital Dapur,Aksesori Dapur,125000,1,0,125000,50000,175000,completed,Kelurahan 27, Bekasi,Customer_6444,complete,Kelurahan 27,Bekasi,Alat Simpan
2025-11-26,ORD09100,Customer_3704,Timbangan Digital Dapur,Aksesori Dapur,125000,1,0,125000,50000,175000,completed,Kelurahan 150, Bekasi,Customer_3704,complete,Kelurahan 150,Bekasi,Alat Simpan
2025-01-14,ORD00417,Customer_2555,Capitan Makanan Stainless,Peralatan Masak,42000,3,0,126000,50000,176000,done,Kelurahan 153, Bekasi,Customer_2555,complete,Kelurahan 153,Bekasi,Alat Masak
2025-01-31,ORD00861,Customer_403,Capitan Makanan Stainless,Peralatan Masak,42000,3,0,126000,50000,176000,completed,Kelurahan 167, Bekasi,Customer_403,complete,Kelurahan 167,Bekasi,Alat Masak
2025-03-01,ORD01692,Customer_515,Capitan Makanan Stainless,Peralatan Masak,42000,3,0,126000,50000,176000,refund,Kelurahan 145, Bekasi,Customer_515,refund,Kelurahan 145,Bekasi,Alat Masak
